CASH_ADVANCE,BALANCE,CREDIT_LIMIT,PAYMENTS,Cluster_Cash_Advance
145.563558,164.51282,1200.0,1055.203377,0
0.0,38.251194,3000.0,417.861072,0
0.0,5.310611,1500.0,303.704799,0
0.0,265.920698,4000.0,3140.255647,0
0.0,904.395249,900.0,358.518609,0
0.0,2.508768,3000.0,287.749893,0
0.0,15.797437,2000.0,283.424488,0
477.128277,831.835714,1200.0,215.867749,0
819.47409,263.581756,2700.0,2628.464774,0
0.0,2.053676,6000.0,68.147484,2
2704.302935,2666.147576,3000.0,592.958317,0
0.0,974.52764,4000.0,1452.017727,0
0.0,7.388588,4000.0,171.883336,0
207.390596,54.567517,3000.0,276.975673,0
1496.629534,1186.616403,1500.0,1779.274853,0
0.0,990.780585,3000.0,530.463101,0
371.312458,1486.652099,4000.0,1098.980289,0
869.988157,918.22723,1200.0,881.16504,0
1106.333559,1380.30715,2500.0,401.138062,0
0.0,44.63179,3000.0,854.15178,0
0.0,825.952638,1200.0,746.172552,0
0.0,1664.334555,1900.0,987.668179,0
400.571728,1470.825974,3000.0,782.80657,0
0.0,887.090835,3000.0,4388.029841,0
0.0,581.583282,600.0,312.63967,0
0.0,23.261586,2500.0,430.487291,0
0.0,12.333825,5000.0,150.287189,0
0.0,5577.636715,12500.0,2823.945882,3
0.0,241.384531,1000.0,661.587172,0
0.0,311.54,2000.0,2924.377302,0
0.0,55.176498,1000.0,213.493415,0
0.0,33.146065,5000.0,199.280071,0
0.0,1536.477562,5000.0,2660.323704,2
0.0,15.232505,1500.0,568.982664,0
2966.464163,315.588502,3000.0,7842.362894,2
0.0,28.939455,1500.0,167.408848,0
57.112427,613.259699,700.0,241.173093,0
2750.442399,9024.812044,9000.0,302.484224,3
3010.940233,3740.785208,10000.0,6038.594309,3
0.0,152.557222,2500.0,1202.218177,0
18.751913,5.993508,500.0,46.268562,0
0.0,93.427011,1200.0,850.9555,0
0.0,69.79641,2000.0,1410.334754,0
0.0,1432.654644,1400.0,611.086937,0
0.0,22.56964,1200.0,111.212325,0
0.0,172.70596,1500.0,190.74504,0
0.0,21.966399,4000.0,125.832337,0
0.0,11.250371,5000.0,94.386204,0
606.668879,1277.423486,1500.0,1403.721157,0
369.262743,1232.345324,1700.0,299.568227,0
0.0,78.379827,5000.0,1255.249234,2
0.0,37.021347,2500.0,936.840542,0
0.0,7.099375,4000.0,157.006258,0
0.0,27.625906,2500.0,109.281131,0
0.0,214.436679,700.0,2186.981284,0
0.0,228.025747,3000.0,2161.393568,0
0.0,21.844186,2500.0,181.438267,0
0.0,416.601199,4000.0,3822.475208,0
0.0,9.522029,3000.0,641.866089,0
0.0,815.229732,2000.0,1741.315136,0
0.0,337.616152,2000.0,422.115624,0
7529.012056,2388.410501,7000.0,1593.23412,2
4014.66362,2224.891476,3000.0,3615.055541,0
1216.25491,1162.054399,1500.0,292.523356,0
0.0,42.170547,2500.0,611.475897,0
892.182389,211.1622,1000.0,546.738575,0
2031.677435,1653.400854,2000.0,575.557594,0
1601.520906,4408.966613,5000.0,1210.835102,2
0.0,158.641614,1200.0,812.070417,0
0.0,50.078433,1200.0,76.455028,0
5018.474514,621.553537,2000.0,3406.081412,0
0.0,7.605458,4000.0,132.580643,0
108.768879,231.859622,1200.0,119.940752,0
0.0,518.923941,5000.0,235.996925,2
1297.518366,1098.392083,1200.0,1490.988443,0
266.561781,804.006538,2500.0,226.212069,0
0.0,142.290756,4000.0,245.492892,0
0.0,162.068326,6000.0,963.846752,2
615.789083,1443.146299,1800.0,831.048408,0
200.106907,366.084233,2500.0,470.516409,0
0.0,910.821412,3000.0,5125.340024,0
0.0,2.930211,1500.0,305.985621,0
0.0,88.577811,1600.0,349.838628,0
2406.661489,3805.493532,4500.0,949.278907,2
0.0,1466.99222,1500.0,415.795291,0
0.0,676.221211,1000.0,340.888872,0
352.784134,1623.895229,1700.0,729.695998,0
2935.973895,269.075434,4000.0,6555.062784,2
0.0,34.40685,1500.0,153.124928,0
0.0,225.662097,5000.0,2649.088349,2
0.0,402.512336,450.0,228.715923,0
0.0,0.0,1500.0,208.949793,0
0.0,1520.501423,10500.0,470.831678,2
1726.922555,3015.597547,3400.0,1472.730273,0
0.0,2530.378121,3500.0,1041.914403,0
208.802882,395.93884,1400.0,959.26132,0
0.0,7.097146,5000.0,63.770059,0
708.972588,1640.837102,1900.0,493.854051,0
1695.629234,2613.063331,3000.0,710.063755,0
0.0,950.716155,1000.0,762.737851,0
4303.863961,2283.366217,9500.0,8122.574527,3
0.0,509.685823,4000.0,157.893758,0
2200.173071,147.571435,1200.0,2763.958077,0
3800.293424,2847.472954,4000.0,4869.842863,2
445.031842,1094.632736,1000.0,1108.862245,0
4353.620039,1258.725885,3000.0,4229.128226,0
0.0,88.173076,4000.0,1070.775031,0
4464.940638,3211.389574,6500.0,6925.733929,2
869.489056,303.740542,1000.0,359.36061,0
1085.441874,2981.811529,6500.0,870.661235,2
0.0,493.243274,1500.0,948.216919,0
0.0,41.414562,1000.0,445.575139,0
0.0,39.105741,3000.0,427.409497,0
0.0,1937.273513,2000.0,758.215724,0
0.0,781.279607,2500.0,1391.682252,0
762.301096,1322.818587,1500.0,1035.62732,0
513.751922,1841.468929,2000.0,573.083099,0
5515.157108,2371.89209,8500.0,458.534768,2
391.351946,470.353862,700.0,239.928287,0
0.0,308.542887,2500.0,1261.970352,0
37.197366,1175.895992,4000.0,1909.161919,0
1243.093189,1854.03323,2000.0,654.473825,0
1353.14431,1256.612223,3000.0,685.344851,0
272.520678,1767.719314,2000.0,514.651337,0
5807.528817,4995.526188,6000.0,1083.891126,2
0.0,81.088359,1000.0,579.784969,0
0.0,1153.961386,1200.0,428.640942,0
5425.912807,6262.211034,10500.0,6933.817424,3
1434.563127,167.044456,2500.0,2860.74586,0
0.0,916.487817,4000.0,255.469805,0
663.355012,5269.761999,6500.0,1305.706821,2
0.0,189.434859,3000.0,521.673011,0
236.725014,1457.381936,1500.0,536.361045,0
1030.19301,1139.894588,1200.0,300.826793,0
424.95317,231.593057,7500.0,2812.54066,2
1825.212313,1625.249578,3000.0,1281.171589,0
5558.961557,3840.50578,5500.0,4608.621771,2
0.0,279.501554,5000.0,1340.02971,2
419.348768,674.838072,800.0,429.961027,0
5157.157638,3215.344017,6500.0,2171.419976,2
339.493008,162.267397,1120.0,1223.617997,0
4750.570325,2323.083307,6000.0,3537.546355,2
0.0,10.536718,2500.0,416.407817,0
857.622301,443.339878,1200.0,274.760566,0
317.452807,2511.847024,8000.0,456.810152,2
239.097147,1054.417866,1200.0,323.486669,0
182.955711,876.008428,1200.0,510.340741,0
0.0,150.071799,5000.0,2021.257541,2
39.323999,1179.746682,1200.0,264.032163,0
1153.945828,739.847303,1000.0,2406.97813,0
3091.496553,2341.530186,5500.0,1409.686401,2
0.0,290.079966,4000.0,579.825344,0
166.250847,1174.352352,2500.0,253.408681,0
0.0,18.957284,3000.0,296.967289,0
0.0,365.674097,1500.0,877.026023,0
555.036998,364.726077,500.0,218.664436,0
0.0,743.245283,3500.0,274.724354,0
0.0,16.967335,3000.0,1322.585206,0
0.0,8.35947,4000.0,896.300688,0
26268.69989,4530.205197,8500.0,25203.91336,1
461.403602,240.439583,1200.0,139.715889,0
1221.85443,745.774052,5000.0,1169.235129,2
0.0,0.0,2500.0,0.0,0
1480.171443,2347.383015,3000.0,571.934258,0
1120.44963,2271.102591,2500.0,764.791793,0
0.0,28.155795,1500.0,354.506682,0
0.0,26.143505,1000.0,309.366769,0
0.0,26.864424,7000.0,381.479704,2
0.0,322.222745,9000.0,1898.185428,2
0.0,1150.867752,1000.0,98.195732,0
0.0,826.283578,2500.0,2578.745567,0
0.0,564.02688,2000.0,506.930593,0
0.0,120.307206,2500.0,1327.025412,0
0.0,32.71168,3000.0,421.815239,0
0.0,133.797452,2500.0,3601.545344,0
0.0,532.467828,4500.0,2683.090485,2
730.50642,799.274442,1000.0,1590.918593,0
2224.941246,857.256959,3000.0,443.001353,0
7709.347455,6681.371469,9000.0,3035.412729,3
18.240626,34.775517,1500.0,1132.985402,0
0.0,25.99831,2500.0,821.069037,0
2045.731359,6256.556896,6500.0,1573.751794,2
875.58307,561.003319,5500.0,12148.50351,2
196.076296,919.252125,2000.0,173.632529,0
1360.869614,3139.84354,9000.0,8655.727728,3
639.271966,1106.42635,2500.0,364.636263,0
0.0,611.327959,600.0,670.361848,0
0.0,1205.024103,1000.0,1314.358147,0
445.263361,600.450838,800.0,785.561972,0
0.0,32.928594,2500.0,398.157668,0
0.0,35.862466,1500.0,625.790303,0
0.0,673.592238,3000.0,2377.36405,0
0.0,1456.624844,1500.0,330.888649,0
263.591009,1254.480637,1500.0,684.225274,0
0.0,5.135703,1500.0,219.996991,0
1406.735573,706.327578,2500.0,302.97678,0
2791.511852,3610.883496,4500.0,810.481966,2
437.390028,95.055337,2500.0,469.271786,0
0.0,1242.886266,4000.0,589.674674,0
0.0,9.048773,2000.0,391.398298,0
0.0,169.892916,2000.0,28.078586,0
869.402466,1397.560022,2000.0,543.796511,0
1651.711638,1185.330971,3000.0,341.938368,0
0.0,978.771066,4000.0,392.482391,0
0.0,283.691223,1000.0,165.821773,0
0.0,6.24762,4500.0,0.0,0
0.0,28.612828,3000.0,253.537038,0
1361.306734,677.778395,1500.0,1515.946459,0
1363.547989,724.614301,1700.0,1809.593702,0
0.0,59.797799,2000.0,675.101601,0
0.0,42.653615,5000.0,156.57819,0
0.0,284.43378,1500.0,1202.791804,0
38.237206,1569.712031,1700.0,530.069186,0
0.0,2130.050015,6000.0,597.906134,2
0.0,539.072205,500.0,340.349133,0
0.0,31.872458,1500.0,778.621541,0
0.0,209.026944,3500.0,1771.078066,0
0.0,683.286191,1500.0,1847.90353,0
0.0,457.07022,2500.0,2633.35913,0
138.410148,13.440318,1500.0,150.90008,0
399.600567,762.921161,1500.0,1579.200728,0
0.0,69.4432,2500.0,153.124113,0
0.0,26.526741,1500.0,93.853979,0
0.0,52.358663,4000.0,1609.331101,0
1101.351331,1144.128891,4000.0,1705.162709,0
0.0,399.50457,1200.0,1379.683829,0
0.0,71.431411,2500.0,1984.989648,0
0.0,42.288669,2000.0,428.089548,0
2101.089889,528.324583,3000.0,1398.911214,0
136.209339,1609.514614,1700.0,277.622861,0
777.528996,442.111046,3000.0,63.199553,0
134.388107,1075.032405,1200.0,585.94084,0
398.729042,24.660951,500.0,757.357928,0
0.0,55.17712,2500.0,547.608958,0
428.36939,734.729977,1200.0,1596.300157,0
638.563709,2479.815703,10500.0,4586.498256,3
0.0,112.702102,2000.0,1469.057487,0
0.0,3.513242,1500.0,140.940173,0
4278.969301,2760.89889,7500.0,997.950103,2
913.146344,784.627873,1800.0,1657.991354,0
1541.393819,4071.993764,5000.0,1528.928247,2
0.0,3616.393429,5500.0,2203.05836,2
0.0,2971.600871,5000.0,4960.050608,2
1149.411566,677.403883,1200.0,126.873568,0
493.377807,1884.083078,2000.0,901.067057,0
0.0,114.752318,2500.0,981.332431,0
0.0,201.487515,4000.0,1641.148627,0
0.0,299.531528,7500.0,3019.01839,2
614.430788,146.616802,1200.0,216.978003,0
4045.770203,2421.820915,5000.0,334.730343,2
0.0,1728.29571,1700.0,727.421149,0
0.0,1035.03102,3400.0,274.26228,0
0.0,14.869439,1500.0,442.402951,0
0.0,842.103869,1000.0,254.599294,0
0.0,1809.917132,2500.0,77.991128,0
0.0,399.156352,2500.0,3064.377023,0
91.705707,193.050982,10000.0,2067.611692,2
1324.264801,1243.68657,1700.0,2268.784133,0
0.0,135.418099,3000.0,601.471905,0
0.0,19.587949,2700.0,327.059511,0
0.0,745.368581,1700.0,500.110264,0
0.0,274.305611,2500.0,665.834636,0
0.0,0.0,3000.0,0.0,0
0.0,367.033521,600.0,484.20499,0
762.195411,475.301123,7000.0,3965.150992,2
0.0,1865.271423,2000.0,597.104874,0
0.0,1618.277656,3200.0,2513.922495,0
0.0,36.57785,3000.0,891.708605,0
646.932676,443.558578,1200.0,1218.866837,0
0.0,17.905235,4000.0,134.532028,0
0.0,1514.885982,4500.0,2797.8913,2
0.0,63.292505,4000.0,520.936337,0
3168.34945,4135.663046,4500.0,1360.105727,2
0.0,129.881716,1500.0,775.413322,0
0.0,228.107524,5000.0,552.200643,2
0.0,277.308988,2500.0,1316.907062,0
0.0,20.920544,4000.0,324.004832,0
0.0,1462.74666,1700.0,2893.730422,0
0.0,328.436912,1000.0,2339.534377,0
0.0,11.772828,1200.0,164.865563,0
8554.169846,6105.102208,9000.0,1824.639869,3
0.0,1223.783946,1200.0,328.934771,0
0.0,659.121167,1500.0,65.156724,0
496.521561,4228.417754,13450.0,508.797444,3
0.0,384.803407,1000.0,569.597465,0
379.155222,141.656741,1200.0,0.0,0
0.0,18.120946,1500.0,118.438703,0
47.044876,1150.04204,3500.0,2430.864396,0
0.0,158.512412,3000.0,1121.322787,0
2746.434556,4925.078801,9000.0,5149.230429,3
0.0,61.653547,3777.777778,1775.371596,0
254.011804,1669.488962,1800.0,571.589438,0
0.0,23.587067,3500.0,775.895535,0
0.0,61.253237,2700.0,347.206621,0
1898.121821,622.55987,1500.0,964.143984,0
181.735735,677.077167,700.0,504.762147,0
0.0,2.910578,3000.0,129.412694,0
0.0,807.555134,1000.0,1610.237285,0
72.841356,1099.649455,1200.0,322.777824,0
1235.769004,2369.073061,3500.0,3428.646118,0
0.0,1.941328,5000.0,190.254352,0
1294.098177,2365.48995,2500.0,816.5164,0
372.192943,1128.878514,4200.0,767.993781,0
916.64405,806.446131,3000.0,504.66084,0
0.0,25.921726,1500.0,458.387948,0
474.10077,531.075085,2500.0,1657.453579,0
0.0,1578.053342,1400.0,0.0,0
73.235325,1371.187284,1500.0,447.764231,0
850.784054,484.108869,1000.0,590.725031,0
0.0,48.573636,1500.0,197.464636,0
1240.838098,709.475496,1000.0,1242.9897,0
0.0,1768.456809,3000.0,664.529374,0
452.857459,475.229863,1200.0,476.74593,0
0.0,75.244732,4500.0,579.531266,0
0.0,18.627266,1500.0,272.654072,0
644.770362,980.922091,1200.0,569.660031,0
0.0,104.311214,2000.0,1359.473756,0
2437.054164,2383.427985,2500.0,145.154675,0
1365.18629,198.951791,2500.0,0.0,0
0.0,145.47022,1500.0,175.248349,0
0.0,43.087983,3000.0,189.248952,0
0.0,1273.498021,1200.0,475.727103,0
269.61939,33.880019,3500.0,3977.215235,0
0.0,21.881528,2500.0,193.985335,0
0.0,1223.630962,1500.0,638.997243,0
2464.684708,1441.993476,3000.0,3206.577257,0
40.07681,1070.631288,1200.0,258.767714,0
0.0,594.268871,2500.0,198.237134,0
0.0,25.715061,5000.0,1086.379588,2
0.0,1439.410201,1500.0,299.988581,0
45.475577,543.815182,3000.0,593.946163,0
4262.120108,36.979201,2500.0,22099.47812,1
9816.782544,9220.534572,12500.0,4257.372749,3
4618.934859,6631.790101,9000.0,1652.029653,3
204.615371,39.251217,3500.0,1340.881787,0
438.924394,2.02217,1200.0,1767.395484,0
0.0,38.068219,2500.0,553.927866,0
2578.563752,578.795795,2500.0,2369.347633,0
3330.913556,1325.679991,3000.0,4135.414563,0
0.0,743.52828,800.0,250.349363,0
0.0,0.0,2700.0,221.27715,0
109.91813,41.789262,4000.0,969.030384,0
1139.392895,987.110602,1200.0,139.607827,0
0.0,11.981427,1000.0,261.920143,0
0.0,11.316443,3000.0,636.15056,0
0.0,0.0,4000.0,5228.819138,2
1088.139436,523.127544,1000.0,1603.447936,0
589.349657,650.485202,1000.0,351.575597,0
3285.570621,2320.107011,5000.0,922.698832,2
0.0,106.45347,3000.0,2139.733072,0
295.616931,281.112517,1000.0,631.473289,0
0.0,324.055174,1500.0,1653.941553,0
684.8408,617.999607,1200.0,1723.350971,0
0.0,2076.211673,2500.0,696.769705,0
0.0,63.078242,3000.0,184.582486,0
97.038129,0.14446,7000.0,186.434257,2
790.832609,1012.841277,1500.0,2531.648689,0
0.0,6.526735,1000.0,309.515966,0
0.0,83.258534,2700.0,157.225241,0
0.0,852.530387,1200.0,387.594772,0
0.0,304.249156,6000.0,3489.90364,2
0.0,16.004225,2700.0,276.112744,0
1562.703953,1087.784698,1500.0,3093.888643,0
1279.568823,3255.151368,9000.0,4619.793197,3
0.0,69.336196,1400.0,435.005491,0
1190.745349,1433.404387,2000.0,993.072444,0
6548.948805,3278.506664,7000.0,1304.846205,2
0.0,68.624743,1000.0,458.251229,0
0.0,1562.60448,2500.0,459.441845,0
1852.218171,412.592491,2500.0,3935.004997,0
164.032453,428.598828,1200.0,975.191714,0
0.0,2071.951442,2500.0,1326.995454,0
2061.53302,973.560975,1700.0,1789.46975,0
950.85274,624.633263,1000.0,330.064555,0
561.024098,965.88461,1200.0,751.960548,0
0.0,82.568778,1200.0,554.168419,0
0.0,383.370294,600.0,525.776492,0
0.0,793.855972,1200.0,723.959807,0
0.0,51.199057,3500.0,1324.448655,0
2909.050462,1488.628126,3000.0,1968.413322,0
0.0,92.596405,1700.0,535.430352,0
748.78028,382.63138,1200.0,566.605747,0
373.408367,402.814647,500.0,1127.28667,0
1865.939841,1271.172501,4000.0,2099.387435,0
0.0,124.743322,2500.0,1616.540779,0
0.0,1060.039731,2500.0,261.761454,0
181.725242,90.084324,3000.0,1307.140981,0
499.092982,85.851188,600.0,1528.015928,0
2033.14898,2115.602918,3000.0,1260.004919,0
0.0,193.213122,3000.0,1782.059904,0
0.0,82.98006,3000.0,780.205026,0
600.188405,991.773081,3400.0,1817.827772,0
4948.907169,5482.204366,9000.0,1343.176056,3
994.182547,1016.496072,1200.0,74.543258,0
0.0,205.127197,3000.0,1144.83486,0
0.0,1450.599152,2000.0,343.918862,0
1684.658063,1405.988009,1800.0,3603.302652,0
0.0,424.968492,1700.0,64.658608,0
0.0,74.4309,2500.0,0.0,0
0.0,24.818476,1000.0,423.338628,0
645.643747,1109.876538,1200.0,476.97564,0
152.65779,679.421923,1000.0,456.143495,0
0.0,270.135147,1900.0,2063.470552,0
0.0,256.02662,3000.0,1909.534262,0
0.0,794.661653,2000.0,703.606,0
830.132133,1644.123638,2500.0,333.114672,0
0.0,28.80071,1000.0,229.503322,0
347.15722,976.390024,3500.0,820.342892,0
5001.078448,1005.660131,1500.0,5679.950642,0
0.0,700.723718,3000.0,148.581846,0
0.0,8.27913,2500.0,703.772949,0
38.898599,1373.700066,1500.0,446.146419,0
0.0,215.475718,3000.0,366.634123,0
0.0,108.857699,1500.0,2752.565833,0
0.0,7.215615,2000.0,160.130111,0
0.0,1736.930299,1900.0,803.881382,0
0.0,242.53001,650.0,3814.912997,0
0.0,1372.083399,1200.0,1190.700111,0
0.0,6388.820712,9500.0,6436.518476,3
0.0,254.94701,7500.0,2461.126057,2
0.0,15.813502,5000.0,258.872386,0
0.0,77.383767,1900.0,2071.265301,0
101.511988,849.030358,1200.0,1465.044906,0
0.0,525.17417,4000.0,154.939835,0
0.0,510.953138,1200.0,959.003305,0
1494.441569,486.17036,1500.0,2945.61949,0
0.0,2291.684027,6500.0,1149.746347,2
38.259988,145.722404,800.0,363.368053,0
0.0,286.814503,1200.0,1525.089652,0
0.0,22.455964,1000.0,371.216038,0
75.070968,1108.987965,1500.0,1690.172114,0
0.0,109.473217,2700.0,958.931815,0
0.0,233.092662,6000.0,2255.232796,2
584.940187,2112.63873,3500.0,540.088813,0
169.355104,1.097736,4000.0,169.895641,0
0.0,874.905296,1000.0,873.429792,0
1125.228876,844.022439,2500.0,535.604592,0
0.0,87.034432,3200.0,811.903413,0
0.0,377.56851,1000.0,567.687367,0
1319.276782,2929.582949,3000.0,1153.353618,0
447.953652,1101.792789,3000.0,699.75547,0
0.0,623.583624,2200.0,1374.213771,0
78.990599,5.109352,1000.0,77.984721,0
3100.942646,2696.052766,3000.0,815.306343,0
1465.069357,1592.102979,5000.0,529.542832,2
0.0,14.453345,1000.0,52.685663,0
402.337729,1062.024069,1200.0,583.53323,0
0.0,1033.485033,1000.0,423.925626,0
0.0,803.052704,2000.0,402.155365,0
0.0,1551.908555,2500.0,539.653696,0
0.0,936.370785,1700.0,160.698863,0
445.913736,1420.156349,1500.0,661.562552,0
0.0,14.143579,1500.0,171.928796,0
462.554056,68.10541,500.0,0.0,0
988.076605,3025.373271,4500.0,3989.645744,2
6140.025312,2513.983606,6000.0,560.461934,2
2370.439178,542.979227,1000.0,2669.005392,0
944.893512,144.436235,1000.0,542.036637,0
0.0,2017.391656,8000.0,11516.39232,2
0.0,39.469095,3000.0,655.157042,0
1377.049309,2579.907754,3000.0,666.355831,0
0.0,34.703482,2500.0,194.419235,0
0.0,29.466141,1000.0,350.176472,0
75.74986,2764.810135,3000.0,743.242536,0
0.0,27.931382,1500.0,116.255235,0
3858.373703,2063.9223,4000.0,5696.695114,2
624.03835,1615.724155,2000.0,785.833719,0
178.138151,348.321822,500.0,142.741177,0
1677.055839,992.724168,2000.0,2997.714455,0
0.0,5.170635,1000.0,400.457139,0
814.086208,1361.815512,1700.0,1668.192483,0
0.0,1186.276559,1200.0,488.194864,0
979.388828,2966.412112,3500.0,1464.911757,0
0.0,1910.793773,5000.0,613.246821,2
323.014918,1175.065336,1700.0,2288.300302,0
0.0,378.320894,1500.0,206.090316,0
0.0,1492.443188,5000.0,1969.412866,2
949.910781,434.393219,1700.0,504.635307,0
0.0,11.673388,4000.0,447.312571,0
0.0,1.063114,1500.0,168.489938,0
0.0,12.169653,2000.0,182.885361,0
0.0,738.067431,2500.0,1393.051729,0
0.0,77.285458,1500.0,416.913773,0
3005.365682,1434.836893,3500.0,3716.5426,0
0.0,1247.905033,1200.0,1927.232575,0
0.0,88.35088,5000.0,646.026876,2
0.0,252.174753,1000.0,459.467285,0
2817.911587,1516.44717,6000.0,4161.937341,2
1154.99477,3374.66122,4000.0,913.221146,0
2087.392116,1865.008929,2500.0,2709.693363,0
905.709193,2413.719637,2500.0,626.891685,0
0.0,411.27629,900.0,626.104114,0
0.0,97.281118,3000.0,3424.057988,0
0.0,568.222966,1200.0,203.362743,0
2260.076139,2773.411911,3000.0,2027.44214,0
0.0,294.720216,1000.0,1479.018473,0
4892.793928,1619.001848,5000.0,368.653175,2
351.023706,197.159684,1000.0,373.550284,0
808.545456,954.617658,2000.0,228.635319,0
0.0,44.935526,1000.0,441.438423,0
0.0,28.497217,5000.0,247.067092,0
2088.213086,7114.235621,10000.0,1837.750949,3
687.666124,1007.440908,4000.0,1526.508633,0
283.730479,2471.904646,6500.0,813.995856,2
1588.05231,733.100601,1500.0,582.050862,0
73.699863,1159.619047,1200.0,192.970203,0
1566.811923,1818.933435,2000.0,805.588424,0
0.0,90.582466,2700.0,766.101615,0
197.334971,1819.444477,2500.0,572.900672,0
0.0,28.832982,1500.0,223.918762,0
0.0,7.833571,1500.0,484.14452,0
0.0,433.075331,1500.0,719.974026,0
0.0,45.82108,4000.0,3746.417043,0
189.855977,2724.169852,3000.0,558.687221,0
0.0,83.030075,1000.0,2034.589917,0
0.0,1008.494418,1000.0,862.819773,0
967.811335,1688.247199,2500.0,745.063871,0
27.107553,608.300379,1700.0,204.950565,0
0.0,211.865308,3800.0,2944.674292,0
0.0,454.181676,4000.0,1643.948056,0
1234.504809,2646.022772,4000.0,600.203047,0
0.0,332.697638,2000.0,603.181053,0
732.654518,489.488586,700.0,881.801225,0
5104.121726,312.197634,8000.0,0.0,2
0.0,205.421413,1000.0,989.875292,0
3895.391723,3300.406797,5000.0,1585.23765,2
8411.998221,5471.186593,9000.0,1281.454609,3
110.795488,685.063917,700.0,308.035273,0
938.573177,467.439275,800.0,581.994796,0
1356.687002,722.404832,1500.0,215.857868,0
0.0,16.976117,5000.0,603.395705,2
610.08928,275.240429,700.0,1186.237636,0
100.749379,666.247487,700.0,1145.870591,0
0.0,20.594739,4000.0,273.840392,0
0.0,300.012533,1400.0,3035.03764,0
0.0,45.905486,4000.0,403.594309,0
1241.559904,3377.632916,5000.0,1028.191288,2
0.0,25.407311,3000.0,464.099225,0
18.042768,504.127471,1200.0,1383.846999,0
2629.671395,2270.623981,3000.0,967.527752,0
2393.464326,2230.689402,2500.0,458.73255,0
0.0,30.217276,3000.0,262.580865,0
36.741165,2741.024256,3000.0,542.317437,0
0.0,124.58001,3000.0,1737.687605,0
0.0,1.695294,5000.0,151.732627,0
0.0,349.788099,450.0,308.109946,0
0.0,16.388956,3000.0,639.609691,0
681.2559,1551.842759,1800.0,522.486041,0
0.0,0.407093,3000.0,0.0,0
0.0,68.045739,1200.0,531.541585,0
26194.04954,7081.171387,9000.0,20191.3077,1
0.0,211.35235,4000.0,153.812692,0
0.0,1.533981,4000.0,248.103302,0
965.526999,827.00042,1000.0,333.441983,0
9413.199416,3495.735827,5000.0,9960.882548,3
1093.862642,1571.218695,1700.0,824.975105,0
0.0,180.238427,500.0,2723.611325,0
0.0,21.87058,4000.0,414.423817,0
0.0,20.599719,2500.0,452.606219,0
1418.626391,1979.782537,3200.0,864.07868,0
0.0,208.581872,3500.0,2625.80225,0
972.530598,2041.527181,2500.0,1073.025534,0
890.644405,786.158276,1000.0,1653.190684,0
0.0,3.019634,1600.0,73.212859,0
0.0,31.552814,1500.0,1137.556503,0
0.0,37.550351,4000.0,588.246987,0
0.0,717.764625,4000.0,2370.592652,0
0.0,95.08385,2500.0,761.008544,0
0.0,2.911999,5000.0,386.639613,0
0.0,0.570113,2500.0,319.172687,0
0.0,143.50998,1500.0,285.145558,0
270.92481,1587.706693,1800.0,600.299728,0
2561.494053,2246.21264,4500.0,434.927101,2
9071.14623,3395.090243,9000.0,9483.800873,3
209.025389,16.834929,7500.0,430.213001,2
0.0,1205.235951,1200.0,476.38169,0
453.244036,1354.623473,2000.0,280.31102,0
5326.343132,1923.696463,5000.0,2999.461289,2
0.0,0.0,4000.0,63.582004,0
811.491192,1610.489628,2000.0,383.426341,0
1158.133733,448.426181,1400.0,1956.051348,0
1440.078629,2455.423773,3000.0,2963.914089,0
1593.700723,1237.897608,1500.0,2291.077923,0
0.0,1.344661,3000.0,789.264325,0
0.0,1592.017292,4000.0,389.29309,0
0.0,264.103675,1500.0,4210.212171,0
2408.490506,1096.517209,2000.0,822.741522,0
578.660857,1099.221912,1200.0,875.977859,0
2444.627773,1775.884148,2500.0,399.8626,0
706.910571,6482.798242,7500.0,4630.593136,3
4715.033095,3015.25965,6000.0,2234.914332,2
2946.839566,2722.532415,3000.0,743.715499,0
0.0,33.585586,4000.0,299.548557,0
13665.03207,4486.637152,9500.0,10105.48672,1
0.0,162.580388,2500.0,1045.177657,0
0.0,50.926002,1500.0,119.24583,0
0.0,16.727286,1500.0,142.694823,0
0.0,706.182752,4000.0,2863.455277,0
2072.631184,2272.494247,2500.0,617.216175,0
0.0,23.981951,2500.0,3721.903965,0
770.310099,987.102704,2500.0,284.964748,0
117.579435,267.908144,300.0,198.682086,0
0.0,25.474414,2000.0,188.072777,0
0.0,130.678469,1000.0,2441.727849,0
895.874898,465.86405,1000.0,643.394901,0
0.0,56.748977,4500.0,514.48579,0
0.0,8.415931,1000.0,333.700979,0
0.0,64.937308,1200.0,149.634213,0
0.0,821.011673,2500.0,1140.142325,0
0.0,50.004286,3000.0,231.514712,0
1526.89916,898.429424,1200.0,1477.267198,0
0.0,3179.056936,9000.0,1257.677615,2
0.0,1322.64748,1000.0,469.485706,0
0.0,12.472571,2000.0,123.304221,0
1129.837811,1364.897308,1500.0,365.272698,0
3585.959553,2572.293007,3000.0,1364.325644,0
0.0,416.729679,3500.0,2257.677587,0
360.728419,508.164075,600.0,576.386562,0
0.0,6.525943,2000.0,474.469741,0
928.598154,376.997522,1000.0,1008.342761,0
0.0,134.299115,4000.0,1201.538972,0
0.0,3.483716,3000.0,368.319582,0
0.0,1579.595049,1800.0,791.526478,0
0.0,1520.956418,1500.0,505.658258,0
1158.897578,664.911581,1800.0,1977.246775,0
