BALANCE,PURCHASES,CREDIT_LIMIT,PAYMENTS,Cluster
1586.128233,185.0,2500.0,547.767021,0
974.130505,482.8,4500.0,567.680103,0
2465.684327,467.7,3000.0,784.234756,0
1038.465061,264.8,1000.0,418.812352,0
98.039262,258.36,1500.0,146.073798,0
177.551278,66.25,2500.0,2283.641666,0
1728.948802,148.0,6100.0,2441.612338,3
947.223495,0.0,6500.0,2415.827922,3
528.917839,647.69,1000.0,390.696467,0
156.72326,1776.76,9600.0,1339.303085,3
1250.526799,2576.81,3750.0,3811.567017,3
3559.634883,7654.81,7000.0,2785.055072,3
4.766639,32.22,6000.0,185.232035,3
1928.13296,2133.15,5900.0,971.9261,3
462.918623,3497.99,3000.0,3581.048471,0
339.039307,345.66,1000.0,102.011016,0
1532.106106,1478.98,3000.0,1016.511227,0
65.652855,480.0,1400.0,444.504448,0
1386.949394,227.56,3000.0,319.354,0
497.510544,569.94,2900.0,770.283123,0
1817.150299,596.5,3000.0,891.637597,0
57.077581,698.44,6000.0,525.904806,3
1821.040307,166.38,5000.0,3388.896555,3
988.749349,0.0,5000.0,4937.146727,3
1842.11833,83.31,2000.0,603.296946,0
1210.309338,182.28,1300.0,512.657226,0
477.45278,71.48,700.0,322.357201,0
14.012088,165.09,5000.0,218.895476,0
1308.126179,102.75,3000.0,865.740388,0
1082.653038,343.22,1200.0,510.918269,0
1055.99498,1482.18,1500.0,1418.618359,0
1060.391273,0.0,2000.0,407.36056,0
559.730777,0.0,800.0,455.384879,0
150.351174,1039.92,1000.0,984.158369,0
1347.505936,0.0,1500.0,263.430572,0
856.619236,0.0,900.0,220.18909,0
97.617137,736.0,1500.0,0.0,0
915.932014,45.65,1000.0,224.596651,0
1425.606151,103.0,1500.0,590.37153,0
12.423324,21.99,4000.0,0.0,0
7.315575,107.0,4000.0,588.015945,0
258.837282,831.6,2500.0,366.15467,0
114.806604,675.0,1000.0,671.28341,0
25.576426,225.0,2700.0,232.652483,0
1139.648949,0.0,1200.0,298.183864,0
6767.138783,999.97,7500.0,4114.602852,1
1251.26572,494.04,1000.0,179.372971,0
155.676255,990.33,4000.0,1006.564682,0
28.178604,208.6,1000.0,186.560331,0
1118.724569,0.0,2000.0,193.30886,0
2347.486095,0.0,2950.0,3781.991205,0
900.292445,0.0,1400.0,190.33293,0
3447.523748,6341.55,5000.0,5575.894258,3
424.994385,1200.0,1200.0,57.266292,0
30.957159,426.25,1200.0,460.814602,0
2284.316297,239.26,3000.0,1918.74596,0
3695.634133,0.0,4000.0,973.155092,0
14.480094,134.6,3000.0,155.845232,0
1722.475015,115.91,1900.0,442.944623,0
202.326177,1800.0,1000.0,1502.595015,0
7.166625,62.0,3000.0,132.643754,0
59.315679,145.58,1000.0,0.0,0
1575.794134,3181.47,2100.0,2345.315745,0
489.343503,1446.44,3500.0,1223.217883,0
665.285049,0.0,700.0,45.650296,0
11.13998,200.0,3000.0,338.521478,0
1708.506241,0.0,2000.0,702.214941,0
119.368715,339.11,6500.0,107.203529,3
255.851136,311.8,2500.0,709.240603,0
499.751638,468.6,1200.0,1092.978851,0
7196.553011,0.0,9000.0,3335.3032,1
4619.500393,1870.8,5000.0,2296.399555,3
77.653879,473.62,1800.0,1572.10707,0
1906.550855,1244.37,1800.0,1182.12849,0
0.704307,963.9,3000.0,1502.662849,0
71.558308,650.0,2500.0,3804.775151,0
103.622401,351.5,3000.0,350.616751,0
3.76029,45.0,3000.0,1895.798955,0
847.349752,295.83,1000.0,70.777666,0
711.922203,197.21,1500.0,1781.472773,0
11.64104,167.22,4000.0,167.751977,0
770.636646,0.0,1500.0,809.365677,0
300.11949,2811.86,800.0,2501.680369,0
16.840922,30.57,4000.0,501.663366,0
43.633541,385.76,5000.0,391.229684,0
190.056883,501.88,2000.0,493.981832,0
1806.845374,0.0,6000.0,587.553145,3
1151.703776,541.75,1800.0,2140.934561,0
251.273637,1861.74,3000.0,195.73661,0
599.116168,947.07,3000.0,1654.58686,0
6342.561972,0.0,10500.0,1351.732415,1
230.337567,2219.39,2000.0,1044.263246,0
126.945696,1086.26,4500.0,981.005079,0
1456.530313,210.09,2000.0,423.100779,0
553.534453,1682.36,1900.0,677.969663,0
128.982891,237.0,5000.0,192.681715,0
931.827906,0.0,3500.0,2995.213811,0
1091.74471,729.47,1500.0,2118.665123,0
694.409019,80.0,5000.0,767.024618,3
2007.955223,2542.75,7000.0,5044.600878,3
34.600595,359.5,5000.0,449.718054,0
315.125494,1890.09,4000.0,1548.950633,0
9321.555794,334.9,10000.0,2029.431421,1
1458.115876,1050.6,1500.0,1232.660721,0
15.491884,84.0,5000.0,178.18272,0
1179.395773,0.0,1500.0,128.881941,0
1593.467543,0.0,2000.0,173.71666,0
58.557694,319.34,1200.0,353.924067,0
1174.657795,1158.02,2000.0,499.788236,0
6.96194,80.43,1000.0,140.958283,0
162.046468,1768.05,5000.0,1668.054457,3
1108.316745,480.7,2500.0,2884.208351,0
1343.938904,0.0,1500.0,284.321607,0
1098.52228,285.24,1200.0,554.294411,0
23.436171,329.86,5000.0,187.258841,0
5899.427294,0.0,9000.0,2760.879055,1
25.25977,366.66,500.0,1073.058459,0
10.801231,70.0,1200.0,45.214284,0
72.575706,0.0,1000.0,2988.425347,0
1259.179009,99.77,1500.0,643.17199,0
133.724675,1499.94,5000.0,1353.4934,3
592.466798,5629.41,6000.0,5723.333315,3
4338.877278,0.0,6000.0,217.059511,3
1337.107101,466.67,1500.0,555.683726,0
32.381593,445.7,2500.0,563.718775,0
340.014453,2619.2,4000.0,2540.900415,3
14.04272,47.79,1200.0,62.177249,0
2972.091316,370.4,8500.0,3078.100417,3
1607.551793,0.0,2500.0,3636.677131,0
988.405365,637.97,1000.0,864.471651,0
1154.241515,102.0,1200.0,312.440002,0
2230.477487,0.0,2500.0,391.306121,0
826.688625,19.88,900.0,1072.638864,0
650.667796,1059.26,1200.0,184.434921,0
1.310749,29.9,6000.0,38.718362,3
56.726412,268.68,3500.0,261.671184,0
676.588508,0.0,2000.0,1858.706202,0
92.119709,499.98,1500.0,471.641077,0
368.687038,0.0,2000.0,2115.925455,0
1592.221829,616.95,2000.0,522.169095,0
9.153671,126.6,2900.0,134.386353,0
1296.646998,0.0,1500.0,424.063067,0
0.0,0.0,2000.0,0.0,0
1256.460026,1313.0,1200.0,1440.244979,0
68.448626,51.7,2500.0,145.632497,0
82.784219,431.28,3000.0,734.818798,0
1362.522626,62.25,1500.0,349.397408,0
3520.616355,1675.91,10000.0,3148.054919,1
1728.280785,0.0,2500.0,1028.314286,0
1413.236934,574.95,1500.0,963.80147,0
4.334047,73.17,2900.0,160.363635,0
6.955591,630.42,4000.0,671.281725,0
93.977513,389.44,2500.0,455.962105,0
3457.722387,229.0,8000.0,3679.035805,3
31.475251,479.96,2500.0,431.591387,0
1676.457032,0.0,1800.0,788.245672,0
8.76802,0.0,1200.0,152.786639,0
2135.744209,1342.31,8000.0,5720.735722,3
51.46642,0.0,1000.0,2801.977685,0
1579.871382,3248.83,6500.0,3620.440772,3
37.022109,247.92,4000.0,227.869425,0
344.023581,1551.27,6500.0,1779.381962,3
3029.388362,71.99,7500.0,887.3365,3
212.620261,172.61,7000.0,5359.784024,3
1460.077343,79.8,2500.0,1967.368185,0
837.631184,0.0,1000.0,47.1444,0
347.251558,210.8,2500.0,193.95584,0
720.995394,547.46,900.0,315.918387,0
42.852743,381.2,2500.0,330.100638,0
5429.735607,1000.0,6000.0,2686.360691,3
1807.764778,1666.2,1500.0,1662.438437,0
776.585568,773.36,3000.0,1169.758034,0
1026.220651,0.0,1500.0,263.839295,0
2702.523396,229.25,7500.0,1563.077507,3
2629.276828,0.0,3500.0,1478.753996,0
311.987575,684.24,1000.0,2154.534733,0
3270.441222,848.0,4500.0,1143.616386,3
832.774626,416.76,1000.0,169.674083,0
1157.005745,0.0,1200.0,855.075968,0
350.819852,0.0,1200.0,119.701887,0
3558.14254,4689.03,5000.0,1078.201925,3
942.555708,150.0,1200.0,1445.633559,0
51.469651,1169.0,1900.0,915.66564,0
20.42609,114.0,4000.0,520.598144,0
4.045339,35.0,7500.0,122.129596,3
114.764518,1067.5,4000.0,577.184902,0
0.737154,427.5,1500.0,443.007864,0
98.935446,1002.0,1500.0,1863.921412,0
2292.167319,468.36,6000.0,1042.879923,3
242.450349,223.6,4500.0,1358.034176,0
1575.327024,0.0,3500.0,628.807815,0
990.45604,0.0,1000.0,217.320342,0
574.416538,376.2,1500.0,1100.109444,0
2545.706139,2443.2,6000.0,6540.889639,3
234.36305,668.27,4000.0,143.21216,0
14.002192,76.0,5000.0,186.022727,0
1062.485488,0.0,6500.0,3602.698387,3
379.74055,1348.41,1300.0,430.736402,0
1060.345397,0.0,1200.0,263.793622,0
875.738933,595.86,1000.0,667.966217,0
37.307085,363.38,1200.0,284.093261,0
750.150798,1235.39,2000.0,2002.428473,0
65.45872,570.96,1000.0,445.823378,0
239.946118,0.0,6000.0,1015.947851,3
100.123394,320.0,1000.0,161.356208,0
526.858793,0.0,2500.0,118.044156,0
209.506832,0.0,700.0,212.752075,0
3767.229899,0.0,5500.0,2574.272358,3
1682.892726,2996.92,5000.0,1222.419114,3
799.255519,0.0,1400.0,888.735185,0
673.982097,110.0,1000.0,789.587001,0
22.366132,502.54,450.0,907.540077,0
27.539766,578.0,5000.0,780.002496,3
1854.659145,151.69,2000.0,496.543523,0
803.68596,1690.93,1200.0,1783.396008,0
795.497557,0.0,50.0,7570.207782,0
89.22671,930.0,1000.0,1205.16186,0
37.683028,356.27,6500.0,96.582811,3
26.800912,163.2,3000.0,144.275838,0
561.157673,0.0,1500.0,456.999782,0
670.120718,0.0,1200.0,12485.43289,0
1032.398861,924.34,1200.0,2011.28106,0
488.623392,0.0,700.0,175.301978,0
2073.611538,0.0,8500.0,3838.187983,3
621.901025,573.36,1100.0,875.900693,0
69.920933,680.0,3500.0,668.711777,0
293.979281,45.65,1800.0,486.063311,0
1608.490095,91.0,3000.0,492.928487,0
3099.551098,69.8,7000.0,4393.869532,3
2534.994214,569.2,5000.0,836.699278,3
649.566721,245.77,3000.0,432.966217,0
75.9863,986.0,1000.0,807.394469,0
452.907592,0.0,2500.0,230.076354,0
2616.764771,72.9,5000.0,332.345466,3
1618.393031,833.36,1500.0,962.749997,0
67.593395,619.59,4000.0,997.081601,0
0.0,393.29,1000.0,0.0,0
1725.664332,383.45,1800.0,956.531234,0
185.924664,617.98,1200.0,58.469887,0
0.41367,1187.42,6000.0,1214.034802,3
187.516986,0.0,4500.0,899.369544,0
47.336863,464.95,1000.0,424.138187,0
4481.413948,1385.56,4500.0,1517.623087,3
14.371243,294.28,2500.0,506.189083,0
48.578408,673.1,6000.0,665.773943,3
27.533451,187.5,2000.0,280.02494,0
18.527285,274.92,1000.0,253.155177,0
528.023703,770.05,1500.0,748.204441,0
51.65143,398.98,2500.0,452.347581,0
2.484819,41.2,2000.0,91.092518,0
4761.19131,4085.81,7500.0,1266.516033,3
50.848135,643.6,1400.0,440.20021,0
440.341344,1019.33,5000.0,1697.366202,3
6.104302,134.97,4000.0,202.780964,0
177.602057,2863.31,1500.0,3344.466066,0
10.805893,76.51,2500.0,0.0,0
2493.589343,4655.55,6500.0,1231.610235,3
2620.873322,450.0,3000.0,981.480493,0
916.627912,155.96,1200.0,717.21209,0
3300.735817,0.0,4000.0,674.711298,0
29.60298,144.94,5000.0,249.685121,0
1088.505102,84.99,2000.0,82.0748,0
1893.423054,650.04,2000.0,775.769041,0
72.025683,891.28,10000.0,7220.399443,1
2684.333591,1958.59,4000.0,1115.39686,3
46.795701,1.4,4500.0,0.0,0
45.66329,77.0,300.0,569.468306,0
766.810346,0.0,4000.0,605.021251,0
1399.595729,1004.98,1800.0,553.872653,0
89.567592,990.73,4000.0,2626.23328,0
255.4001,630.03,3000.0,294.185139,0
1004.262002,150.0,1000.0,390.113261,0
912.87668,4337.19,2500.0,4100.813557,0
43.561434,391.32,1000.0,357.097464,0
920.095743,0.0,4500.0,989.548331,0
4931.589653,0.0,5000.0,1026.639661,3
186.25802,0.0,4000.0,763.120271,0
374.631961,2961.46,1600.0,3499.936377,0
84.366783,776.92,3000.0,752.509422,0
1088.056301,0.0,1200.0,1865.52686,0
82.227363,1108.36,3000.0,791.871856,0
49.401973,373.34,5000.0,584.836547,0
49.269195,213.75,2500.0,196.765989,0
1379.68959,1632.88,6500.0,958.185395,3
2656.634533,450.45,3000.0,929.632134,0
222.957451,0.0,1500.0,1856.738688,0
74.195316,796.56,2500.0,772.022619,0
314.495423,1503.26,4000.0,1230.180271,0
1274.544399,0.0,2500.0,467.950231,0
63.738066,961.86,5000.0,905.343134,3
1779.796624,50.37,2000.0,578.775786,0
2705.026656,0.0,6500.0,1266.3564,3
119.237712,342.74,2000.0,327.166041,0
73.635031,1063.65,7000.0,1051.282851,3
1281.911087,3173.5,1000.0,2757.343301,0
275.8837,424.44,2500.0,159.715319,0
1458.219714,701.52,1500.0,612.91894,0
1522.680962,0.0,6500.0,592.120457,3
1118.057185,0.0,1200.0,335.79384,0
1369.512062,589.94,5000.0,482.481306,3
28.320092,332.5,3000.0,812.371249,0
16.11487,313.25,3000.0,456.429011,0
91.029575,1055.7,5000.0,1083.300243,3
2.299436,1337.18,4500.0,1686.830156,0
3120.738718,0.0,4800.0,3040.97074,3
1806.731926,229.0,5000.0,4637.083029,3
1004.526608,0.0,1200.0,65.437308,0
45.746204,170.0,1200.0,1327.700776,0
99.700878,912.98,1200.0,1652.011127,0
1378.988523,45.0,1500.0,326.716166,0
2980.054695,26784.62,30000.0,30029.01496,2
0.064811,111.84,1500.0,115.525496,0
341.58222,1691.22,3000.0,1378.090415,0
1300.20423,96.69,1500.0,297.195559,0
5890.807655,901.6,10750.0,1366.889828,1
55.28905,610.47,2000.0,616.052713,0
0.0,278.0,1000.0,429.55698,0
2508.071641,217.5,3000.0,536.833697,0
189.463475,0.0,500.0,1082.344709,0
166.514439,503.92,2500.0,142.308045,0
1752.637427,0.0,3000.0,859.631936,0
1978.729646,0.0,6500.0,407.327265,3
120.94715,1242.55,2000.0,2202.224677,0
191.314058,860.95,800.0,1001.313048,0
1512.574159,622.03,1800.0,1064.435406,0
71.837385,0.0,1500.0,57.999563,0
1212.237847,400.0,1200.0,424.376685,0
2099.38356,556.52,3000.0,1100.700834,0
3105.528894,0.0,4500.0,445.629714,3
780.382656,0.0,1500.0,201.628458,0
7.297351,0.0,2500.0,1022.595043,0
46.89543,682.64,2000.0,864.625632,0
1717.662673,209.62,3000.0,559.604995,0
274.604824,341.37,2500.0,101.053841,0
332.678531,0.0,2500.0,7547.470632,0
276.213858,449.86,1000.0,1605.512753,0
125.039376,1118.91,1800.0,1376.390319,0
4204.42117,74.99,4500.0,872.642121,3
900.229315,250.72,6500.0,2362.786253,3
0.0,0.0,500.0,667.921811,0
1106.815562,0.0,1200.0,310.991074,0
2793.274214,46.65,3000.0,1424.667783,0
366.111566,3482.9,7500.0,3044.978061,3
91.597667,947.97,5000.0,876.723841,3
1085.316705,0.0,2500.0,166.510521,0
870.882167,1976.5,1500.0,467.583907,0
0.0,207.0,2500.0,0.0,0
11.441738,93.6,1900.0,603.723258,0
23.583209,199.32,1500.0,160.013341,0
969.139152,269.34,2000.0,641.186755,0
1714.895872,1259.93,2500.0,1609.219696,0
16.629043,286.56,1500.0,1080.55703,0
126.467835,319.34,2700.0,512.790367,0
23.111629,237.66,3000.0,538.820587,0
1155.787246,142.0,1200.0,429.827489,0
679.508597,380.1,2500.0,443.106331,0
2583.654027,667.39,6000.0,572.759229,3
1.59198,166.63,6000.0,331.28441,3
208.127012,1659.13,5000.0,1296.563214,3
164.51282,0.0,1200.0,1055.203377,0
38.251194,368.84,3000.0,417.861072,0
5.310611,234.0,1500.0,303.704799,0
265.920698,3148.36,4000.0,3140.255647,3
904.395249,158.0,900.0,358.518609,0
2.508768,302.91,3000.0,287.749893,0
15.797437,195.0,2000.0,283.424488,0
831.835714,750.02,1200.0,215.867749,0
263.581756,1944.26,2700.0,2628.464774,0
2.053676,74.0,6000.0,68.147484,3
2666.147576,0.0,3000.0,592.958317,0
974.52764,952.02,4000.0,1452.017727,0
7.388588,84.05,4000.0,171.883336,0
54.567517,0.0,3000.0,276.975673,0
1186.616403,0.0,1500.0,1779.274853,0
990.780585,844.45,3000.0,530.463101,0
1486.652099,3670.46,4000.0,1098.980289,3
918.22723,0.0,1200.0,881.16504,0
1380.30715,664.83,2500.0,401.138062,0
44.63179,582.6,3000.0,854.15178,0
825.952638,1024.75,1200.0,746.172552,0
1664.334555,862.95,1900.0,987.668179,0
1470.825974,220.7,3000.0,782.80657,0
887.090835,4349.38,3000.0,4388.029841,3
581.583282,124.65,600.0,312.63967,0
23.261586,252.0,2500.0,430.487291,0
12.333825,182.16,5000.0,150.287189,0
5577.636715,5244.8,12500.0,2823.945882,1
241.384531,335.0,1000.0,661.587172,0
311.54,2783.03,2000.0,2924.377302,0
55.176498,283.02,1000.0,213.493415,0
33.146065,218.76,5000.0,199.280071,0
1536.477562,4258.57,5000.0,2660.323704,3
15.232505,384.0,1500.0,568.982664,0
315.588502,0.0,3000.0,7842.362894,3
28.939455,88.89,1500.0,167.408848,0
613.259699,0.0,700.0,241.173093,0
9024.812044,0.0,9000.0,302.484224,1
3740.785208,0.0,10000.0,6038.594309,1
152.557222,1410.35,2500.0,1202.218177,0
5.993508,0.0,500.0,46.268562,0
93.427011,772.8,1200.0,850.9555,0
69.79641,1175.88,2000.0,1410.334754,0
1432.654644,604.52,1400.0,611.086937,0
22.56964,248.1,1200.0,111.212325,0
172.70596,55.0,1500.0,190.74504,0
21.966399,109.16,4000.0,125.832337,0
11.250371,141.12,5000.0,94.386204,0
1277.423486,533.73,1500.0,1403.721157,0
1232.345324,0.0,1700.0,299.568227,0
78.379827,865.07,5000.0,1255.249234,3
37.021347,133.35,2500.0,936.840542,0
7.099375,81.12,4000.0,157.006258,0
27.625906,234.48,2500.0,109.281131,0
214.436679,1986.7,700.0,2186.981284,0
228.025747,2159.68,3000.0,2161.393568,0
21.844186,169.56,2500.0,181.438267,0
416.601199,4266.25,4000.0,3822.475208,3
9.522029,458.0,3000.0,641.866089,0
815.229732,2371.92,2000.0,1741.315136,0
337.616152,64.12,2000.0,422.115624,0
2388.410501,0.0,7000.0,1593.23412,3
2224.891476,211.05,3000.0,3615.055541,0
1162.054399,265.18,1500.0,292.523356,0
42.170547,588.0,2500.0,611.475897,0
211.1622,0.0,1000.0,546.738575,0
1653.400854,100.0,2000.0,575.557594,0
4408.966613,505.79,5000.0,1210.835102,3
158.641614,779.35,1200.0,812.070417,0
50.078433,339.69,1200.0,76.455028,0
621.553537,0.0,2000.0,3406.081412,0
7.605458,89.75,4000.0,132.580643,0
231.859622,190.0,1200.0,119.940752,0
518.923941,264.0,5000.0,235.996925,0
1098.392083,0.0,1200.0,1490.988443,0
804.006538,0.0,2500.0,226.212069,0
142.290756,540.0,4000.0,245.492892,0
162.068326,1290.24,6000.0,963.846752,3
1443.146299,235.4,1800.0,831.048408,0
366.084233,1167.39,2500.0,470.516409,0
910.821412,3726.65,3000.0,5125.340024,3
2.930211,285.39,1500.0,305.985621,0
88.577811,356.15,1600.0,349.838628,0
3805.493532,465.6,4500.0,949.278907,3
1466.99222,230.1,1500.0,415.795291,0
676.221211,125.0,1000.0,340.888872,0
1623.895229,0.0,1700.0,729.695998,0
269.075434,4572.32,4000.0,6555.062784,3
34.40685,133.0,1500.0,153.124928,0
225.662097,2566.91,5000.0,2649.088349,3
402.512336,150.0,450.0,228.715923,0
0.0,269.28,1500.0,208.949793,0
1520.501423,1405.22,10500.0,470.831678,3
3015.597547,586.77,3400.0,1472.730273,0
2530.378121,55.5,3500.0,1041.914403,0
395.93884,991.48,1400.0,959.26132,0
7.097146,78.19,5000.0,63.770059,0
1640.837102,0.0,1900.0,493.854051,0
2613.063331,0.0,3000.0,710.063755,0
950.716155,335.62,1000.0,762.737851,0
2283.366217,2734.77,9500.0,8122.574527,1
509.685823,457.68,4000.0,157.893758,0
147.571435,0.0,1200.0,2763.958077,0
2847.472954,0.0,4000.0,4869.842863,3
1094.632736,503.41,1000.0,1108.862245,0
1258.725885,0.0,3000.0,4229.128226,0
88.173076,659.72,4000.0,1070.775031,0
3211.389574,0.0,6500.0,6925.733929,3
303.740542,0.0,1000.0,359.36061,0
2981.811529,120.0,6500.0,870.661235,3
493.243274,1180.68,1500.0,948.216919,0
41.414562,440.0,1000.0,445.575139,0
39.105741,220.0,3000.0,427.409497,0
1937.273513,658.87,2000.0,758.215724,0
781.279607,1370.19,2500.0,1391.682252,0
1322.818587,0.0,1500.0,1035.62732,0
1841.468929,0.0,2000.0,573.083099,0
2371.89209,447.81,8500.0,458.534768,3
470.353862,105.0,700.0,239.928287,0
308.542887,680.0,2500.0,1261.970352,0
1175.895992,154.38,4000.0,1909.161919,0
1854.03323,1013.5,2000.0,654.473825,0
1256.612223,498.99,3000.0,685.344851,0
1767.719314,0.0,2000.0,514.651337,0
4995.526188,0.0,6000.0,1083.891126,3
81.088359,554.7,1000.0,579.784969,0
1153.961386,295.0,1200.0,428.640942,0
6262.211034,1456.07,10500.0,6933.817424,1
167.044456,1477.42,2500.0,2860.74586,0
916.487817,633.71,4000.0,255.469805,0
5269.761999,0.0,6500.0,1305.706821,3
189.434859,500.09,3000.0,521.673011,0
1457.381936,0.0,1500.0,536.361045,0
1139.894588,0.0,1200.0,300.826793,0
231.593057,2123.43,7500.0,2812.54066,3
1625.249578,1814.65,3000.0,1281.171589,0
3840.50578,0.0,5500.0,4608.621771,3
279.501554,1365.5,5000.0,1340.02971,3
674.838072,56.42,800.0,429.961027,0
3215.344017,1149.92,6500.0,2171.419976,3
162.267397,907.99,1120.0,1223.617997,0
2323.083307,0.0,6000.0,3537.546355,3
10.536718,385.4,2500.0,416.407817,0
443.339878,0.0,1200.0,274.760566,0
2511.847024,109.0,8000.0,456.810152,3
1054.417866,0.0,1200.0,323.486669,0
876.008428,500.0,1200.0,510.340741,0
150.071799,1800.0,5000.0,2021.257541,3
1179.746682,30.0,1200.0,264.032163,0
739.847303,329.25,1000.0,2406.97813,0
2341.530186,1791.11,5500.0,1409.686401,3
290.079966,550.93,4000.0,579.825344,0
1174.352352,0.0,2500.0,253.408681,0
18.957284,187.25,3000.0,296.967289,0
365.674097,1169.73,1500.0,877.026023,0
364.726077,0.0,500.0,218.664436,0
743.245283,1610.06,3500.0,274.724354,0
16.967335,2767.85,3000.0,1322.585206,0
8.35947,81.78,4000.0,896.300688,0
4530.205197,1750.66,8500.0,25203.91336,2
240.439583,481.01,1200.0,139.715889,0
745.774052,0.0,5000.0,1169.235129,3
0.0,226.07,2500.0,0.0,0
2347.383015,0.0,3000.0,571.934258,0
2271.102591,272.93,2500.0,764.791793,0
28.155795,324.17,1500.0,354.506682,0
26.143505,124.03,1000.0,309.366769,0
26.864424,373.77,7000.0,381.479704,3
322.222745,2522.03,9000.0,1898.185428,3
1150.867752,108.0,1000.0,98.195732,0
826.283578,2241.87,2500.0,2578.745567,0
564.02688,1007.4,2000.0,506.930593,0
120.307206,653.95,2500.0,1327.025412,0
32.71168,350.0,3000.0,421.815239,0
133.797452,2460.0,2500.0,3601.545344,0
532.467828,3262.5,4500.0,2683.090485,3
799.274442,906.81,1000.0,1590.918593,0
857.256959,636.84,3000.0,443.001353,0
6681.371469,2968.2,9000.0,3035.412729,1
34.775517,0.0,1500.0,1132.985402,0
25.99831,398.57,2500.0,821.069037,0
6256.556896,0.0,6500.0,1573.751794,3
561.003319,11577.0,5500.0,12148.50351,2
919.252125,1002.4,2000.0,173.632529,0
3139.84354,859.03,9000.0,8655.727728,1
1106.42635,0.0,2500.0,364.636263,0
611.327959,518.88,600.0,670.361848,0
1205.024103,1247.43,1000.0,1314.358147,0
600.450838,351.88,800.0,785.561972,0
32.928594,337.0,2500.0,398.157668,0
35.862466,361.49,1500.0,625.790303,0
673.592238,2199.62,3000.0,2377.36405,0
1456.624844,53.9,1500.0,330.888649,0
1254.480637,0.0,1500.0,684.225274,0
5.135703,323.71,1500.0,219.996991,0
706.327578,169.54,2500.0,302.97678,0
3610.883496,0.0,4500.0,810.481966,3
95.055337,133.45,2500.0,469.271786,0
1242.886266,17.6,4000.0,589.674674,0
9.048773,316.2,2000.0,391.398298,0
169.892916,973.5,2000.0,28.078586,0
1397.560022,0.0,2000.0,543.796511,0
1185.330971,0.0,3000.0,341.938368,0
978.771066,905.04,4000.0,392.482391,0
283.691223,45.65,1000.0,165.821773,0
6.24762,108.2,4500.0,0.0,0
28.612828,208.0,3000.0,253.537038,0
677.778395,0.0,1500.0,1515.946459,0
724.614301,1534.71,1700.0,1809.593702,0
59.797799,309.25,2000.0,675.101601,0
42.653615,93.24,5000.0,156.57819,0
284.43378,212.92,1500.0,1202.791804,0
1569.712031,375.92,1700.0,530.069186,0
2130.050015,1044.2,6000.0,597.906134,3
539.072205,240.51,500.0,340.349133,0
31.872458,394.0,1500.0,778.621541,0
209.026944,1520.76,3500.0,1771.078066,0
683.286191,706.08,1500.0,1847.90353,0
457.07022,1273.0,2500.0,2633.35913,0
13.440318,0.0,1500.0,150.90008,0
762.921161,1214.55,1500.0,1579.200728,0
69.4432,368.16,2500.0,153.124113,0
26.526741,135.31,1500.0,93.853979,0
52.358663,658.24,4000.0,1609.331101,0
1144.128891,1373.27,4000.0,1705.162709,0
399.50457,740.11,1200.0,1379.683829,0
71.431411,2068.41,2500.0,1984.989648,0
42.288669,313.36,2000.0,428.089548,0
528.324583,0.0,3000.0,1398.911214,0
1609.514614,0.0,1700.0,277.622861,0
442.111046,671.36,3000.0,63.199553,0
1075.032405,0.0,1200.0,585.94084,0
24.660951,0.0,500.0,757.357928,0
55.17712,532.64,2500.0,547.608958,0
734.729977,0.0,1200.0,1596.300157,0
2479.815703,5812.17,10500.0,4586.498256,1
112.702102,1437.38,2000.0,1469.057487,0
3.513242,48.04,1500.0,140.940173,0
2760.89889,0.0,7500.0,997.950103,3
784.627873,641.0,1800.0,1657.991354,0
4071.993764,0.0,5000.0,1528.928247,3
3616.393429,2459.18,5500.0,2203.05836,3
2971.600871,6513.38,5000.0,4960.050608,3
677.403883,0.0,1200.0,126.873568,0
1884.083078,31.66,2000.0,901.067057,0
114.752318,387.12,2500.0,981.332431,0
201.487515,1688.12,4000.0,1641.148627,0
299.531528,3473.11,7500.0,3019.01839,3
146.616802,0.0,1200.0,216.978003,0
2421.820915,0.0,5000.0,334.730343,3
1728.29571,673.8,1700.0,727.421149,0
1035.03102,704.17,3400.0,274.26228,0
14.869439,391.68,1500.0,442.402951,0
842.103869,496.56,1000.0,254.599294,0
1809.917132,266.64,2500.0,77.991128,0
399.156352,2870.76,2500.0,3064.377023,0
193.050982,1337.1,10000.0,2067.611692,3
1243.68657,221.72,1700.0,2268.784133,0
135.418099,777.16,3000.0,601.471905,0
19.587949,299.77,2700.0,327.059511,0
745.368581,153.89,1700.0,500.110264,0
274.305611,419.88,2500.0,665.834636,0
0.0,443.28,3000.0,0.0,0
367.033521,567.75,600.0,484.20499,0
475.301123,415.47,7000.0,3965.150992,3
1865.271423,412.0,2000.0,597.104874,0
1618.277656,3031.28,3200.0,2513.922495,0
36.57785,561.48,3000.0,891.708605,0
443.558578,26.09,1200.0,1218.866837,0
17.905235,159.0,4000.0,134.532028,0
1514.885982,928.06,4500.0,2797.8913,3
63.292505,545.38,4000.0,520.936337,0
4135.663046,0.0,4500.0,1360.105727,3
129.881716,672.0,1500.0,775.413322,0
228.107524,510.32,5000.0,552.200643,3
277.308988,1588.34,2500.0,1316.907062,0
20.920544,392.96,4000.0,324.004832,0
1462.74666,2400.37,1700.0,2893.730422,0
328.436912,2738.82,1000.0,2339.534377,0
